"Course_number","Course_name","Permanent_course_number","Credits","Teacher"
"1122_534828","基礎器樂錄音與後製實務","HSIM30073","1.00","待聘"
"1122_535000","創業實作","EEAC30001","3.00","黃經堯"
"1122_535100","論文研討","EEEE30025","0.00","冀泰石"
"1122_535101","人工智慧無線通訊","EEEE30001","3.00","王蒞君"
"1122_535102","前瞻類比積體電路設計","EEEE30002","3.00","洪浩喬"
"1122_535103","奈米結構半導體的理論與模擬","EEEE30005","3.00","渡邊浩志"
"1122_535104","資料科學","EEEE30026","3.00","帥宏翰"
"1122_535105","醫學工程","EEEE30033","3.00","邱俊誠"
"1122_535106","資料轉換積體電路","EEEE30042","3.00","蔡宗亨"
"1122_535107","應用於毫米波通信多工系統的頻率合成器系統晶片設計","EEEE30043","3.00","曾煜輝"
"1122_535200","電子專題研討(固態組)","EEIE30057","0.00","洪瑞華"
"1122_535201","電子專題研討(系統組)","EEIE30058","0.00","溫 岸"
"1122_535202","類比電路專題研討(系統組)","EEIE30062","0.00","待聘"
"1122_535203","專題研究","EEIE30022","1.00","電子所"
"1122_535204","書報討論","EEIE30031","1.00","電子所"
"1122_535205","材料分析","EEIE30033","3.00","譚至善"
"1122_535206","半導體物理及元件(一)","EEIE30010","3.00","李佩雯"
"1122_535207","半導體物理及元件(二)","EEIE30009","3.00","蘇彬"
"1122_535208","積體電路技術(二)","EEIE30042","3.00","崔秉鉞"
"1122_535209","半導體實驗","EEIE30011","3.00","連德軒"
"1122_535210","半導體雷射","EEIE30012","3.00","林聖迪、林國瑞"
"1122_535211","固態物理","EEIE30016","3.00","林聖迪"
"1122_535212","微機電元件技術","EEIE30023","3.00","鄭裕庭"
"1122_535213","低功率CMOS元件技術","EEIE30003","3.00","郭治群"
"1122_535214","元件電路計測實驗","EEIE30004","3.00","郭治群"
"1122_535215","三維積體電路","EEIE30071","3.00","陳冠能"
"1122_535216","行動電話程式設計","EEIE30046","3.00","林詩淳"
"1122_535217","固態理論","EEIE30015","4.00","顏順通"
"1122_535218","原子尺度量子電子傳導","EEIE30013","3.00","林炯源"
"1122_535219","高功率元件電性測量技術與實驗","EEIE30082","3.00","崔秉鉞、吳添立"
"1122_535220","奈米級CMOS晶片製造","EEIE30083","3.00","林鴻志"
"1122_535221","醫學工程概論","EEIE30054","3.00","鄭裕庭、蔡孝恩"
"1122_535222","計算機結構","EEIE30048","3.00","劉志尉"
"1122_535223","生醫電子與系統","EEIE30037","3.00","方偉騏"
"1122_535224","積體電路設計實驗","EEIE30041","3.00","李鎮宜"
"1122_535225","最佳化理論與應用","EEIE30032","3.00","馮智豪"
"1122_535226","檢測與估計","EEIE30034","3.00","王聖智"
"1122_535227","數位積體電路","EEIE30029","3.00","周世傑"
"1122_535228","計算機結構","EEIE30048","3.00","賴伯承"
"1122_535229","高等數位訊號處理","EEIE30065","3.00","桑梓賢、鄭耿璽"
"1122_535230","機器學習智能晶片設計","EEIE30075","3.00","陳坤志"
"1122_535231","高階系統晶片設計","EEIE30081","3.00","賴瑾"
"1122_535232","先進奈米電子和自旋電子元件簡介","EEIE30084","3.00","梁耕僑"
"1122_535233","數位、人工智慧與新興運算架構","EEIE30085","1.00","梁伯嵩"
"1122_535234","創意商業化與創業","EEIE30080","3.00","陳立偉"
"1122_535300","學位論文研究","EECN30046","1.00","電控所"
"1122_535301","論文研討","EECN30187","1.00","陳鴻祺、李慶鴻"
"1122_535302","功率積體電路設計","EECN30026","3.00","陳科宏"
"1122_535303","圖形識別","EECN30039","3.00","林昇甫"
"1122_535304","感測與智慧系統","EECN30084","3.00","王學誠"
"1122_535305","機器學習","EECN30134","3.00","林顯易"
"1122_535306","機器人之機率統計與深度學習技法","EECN30136","3.00","王傑智"
"1122_535307","穩健控制系統","EECN30157","3.00","彭昭暐"
"1122_535308","計算神經科學","EECN30176","3.00","劉益宏"
"1122_535309","隨機過程","EECN30213","3.00","蔡尚澕"
"1122_535310","電腦控制系統","EECN30225","3.00","廖德誠"
"1122_535311","非線性系統理論","EECN30235","3.00","蕭得聖"
"1122_535312","類比積體電路設計","EECN30242","3.00","趙昌博"
"1122_535313","生醫工程","EECN30256","3.00","戴立嘉"
"1122_535314","嵌入式作業系統","EECN30062","3.00","黃育綸"
"1122_535350","學位論文研究","EECM30019","1.00","電信所"
"1122_535351","論文研討-系統組","EECM30097","1.00","伍紹勳、呂學錦"
"1122_535352","論文研討-電波組","EECM30100","1.00","李義明"
"1122_535353","MIMO通訊系統","EECM30001","3.00","李明峻"
"1122_535354","VLSI 導線效應之模型與最佳化","EECM30003","3.00","李育民"
"1122_535355","射頻積體電路設計","EECM30020","3.00","廖育德"
"1122_535356","嵌入式系統設計","EECM30029","3.00","方凱田"
"1122_535357","微波工程 (二)","EECM30032","3.00","孟慶宗"
"1122_535358","微波電路設計與製造","EECM30036","3.00","紀佩綾"
"1122_535359","數值半導體元件模式","EECM30043","3.00","李義明"
"1122_535360","最佳化理論與應用","EECM30058","3.00","賴青沂"
"1122_535361","機器學習理論","EECM30061","3.00","李冕"
"1122_535362","深度學習","EECM30064","3.00","簡仁宗"
"1122_535363","演算法","EECM30065","3.00","溫宏斌"
"1122_535364","無線通訊信號處理","EECM30068","3.00","李大嵩"
"1122_535366","能源材料與元件","EECM30084","3.00","寒川誠二"
"1122_535368","電磁數值學","EECM30125","3.00","黃謀勤"
"1122_535369","高頻電路設計","EECM30134","3.00","高曜煌"
"1122_535370","高等編碼理論","EECM30140","3.00","黃昱智"
"1122_535371","綠能奈米科技","EECM30146","3.00","寒川誠二"
"1122_535372","電信專題研究","EECM30148","1.00","電信所"
"1122_535373","衛星通訊與系統設計","EECM30149","3.00","林俊廷、待聘"
"1122_535400","智慧光源科技與半導體實作","EEEO30129","3.00","朱振甫"
"1122_535401","深度學習基礎概論","EEEO30063","3.00","李正匡"
"1122_535402","物理光學","EEEO30065","3.00","張祐嘉"
"1122_535403","個別研討","EEEO30004","1.00","光電系"
"1122_535404","專題演講 (碩一、博一)","EEEO30047","0.00","田仲豪"
"1122_535405","矽基液晶光學系統設計與實作","EEEO30073","3.00","陳皇銘"
"1122_535406","幾何光學","EEEO30050","3.00","安惠榮"
"1122_535407","近場光學與光學超解析技術","EEEO30098","3.00","高宗聖"
"1122_535408","臨床光學影像技術","EEEO30082","3.00","孫家偉"
"1122_535409","電子薄膜物理與製程技術","EEEO30114","3.00","劉柏村"
"1122_535410","有機電子元件與光電元件","EEEO30056","3.00","陳方中"
"1122_535411","超穎材料電磁學導論","EEEO30094","3.00","施閔雄、張書維"
"1122_535412","觸控技術應用與人工智慧感測器","EEEO30089","3.00","陳伯綸"
"1122_535413","繞射光學","EEEO30080","3.00","陳政寰"
"1122_535414","奈米光電元件技術","EEEO30044","3.00","郭浩中"
"1122_535416","光纖通訊","EEEO30015","3.00","鄒志偉"
"1122_535417","物理數學","EEEO30066","3.00","陳智弘"
"1122_535418","量子光學導論","EEEO30100","3.00","吳致盛"
"1122_535419","半導體雷射二極體","EEEO30038","3.00","黃嘉彥"
"1122_535420","新穎半導體電晶體與感測器","EEEO30134","3.00","冉曉雯"
"1122_535421","智慧醫電概論","EEEO30130","3.00","孫家偉、林慶波、吳育德、唐高駿、林峻立、陳冠宇、陳俐吟、張立鴻、賴穎暉、陳榮治、李博仁、林子恩、江柏翰、李正匡"
"1122_535422","現代光譜技術","EEEO30133","3.00","陳姿伶"
"1122_535423","最佳化理論與反向設計","EEEO30135","3.00","吳致盛"
"1122_535450","論文研討","EEAI30001","0.00","黃紹華、廖元甫"
"1122_535500","編譯器設計","CSIC30098","3.00","游逸平"
"1122_535501","人工智慧","CSIC30013","3.00","胡毓志"
"1122_535502","作業系統總整與實作","CSIC30016","3.00","葉宗泰"
"1122_535503","作業系統","CSIC30015","3.00","袁賢銘"
"1122_535504","機器學習","CSIC30062","3.00","邱維辰、洪瑞鴻"
"1122_535505","高等UNIX程式設計","CSIC30147","3.00","黃俊穎"
"1122_535506","校務系統開發與管理(二)","CSIC30061","3.00","黃世昆、謝旻錚、鄭昌杰"
"1122_535507","深度學習","CSIC30153","3.00","彭文孝、吳毅成、陳永昇"
"1122_535508","深度學習實驗","CSIC30154","3.00","彭文孝、吳毅成、陳永昇"
"1122_535509","演算法","CSIC30072","3.00","荊宇泰"
"1122_535510","系統與網路服務研究(二)","CSIC30087","3.00","王昱舜"
"1122_535511","個別研究","CSIC30019","1.00","資科工所"
"1122_535512","軟體測試","CSIC30125","3.00","黃世昆"
"1122_535513","機器學習之訊號處理應用","CSIC30064","3.00","黃敬群"
"1122_535514","強化學習原理","CSIC30046","3.00","謝秉均"
"1122_535515","密碼理論","CSIC30039","3.00","曾文貴"
"1122_535516","記憶體與儲存系統","CSIC30155","3.00","吳俊?"
"1122_535517","進階三維電腦視覺","CSIC30156","3.00","邱維辰"
"1122_535518","嵌入式即時系統","CSIC30042","3.00","張立平"
"1122_535519","虛擬醫用儀表","CSIC30104","3.00","蕭子健、張家齊"
"1122_535520","人工智慧醫學影像應用專題研究","CSIC30014","3.00","陳永昇、陳麗芬"
"1122_535521","智慧感知與機器學習","CSIC30159","3.00","曾煜棋"
"1122_535522","隨機演算法","CSIC30133","3.00","蔡錫鈞"
"1122_535523","生醫資訊深度學習","CSIC30082","3.00","魏群樹"
"1122_535524","圖形理論","CSIC30033","3.00","李毅郎"
"1122_535525","智慧駕駛系統專論","CSIC30165","3.00","陳奕廷"
"1122_535526","人機互動研究方法與研討","CSIC30012","3.00","待聘"
"1122_535527","邊緣人工智慧","CSIC30166","3.00","吳凱強"
"1122_535528","區塊鏈開發與金融科技","CSIC30161","3.00","待聘、黃俊龍"
"1122_535529","計算機架構","CSIC30110","3.00","待聘"
"1122_535530","RISC-V人工智慧運算架構與系統","CSIC30167","3.00","待聘、陳添福"
"1122_535531","雲原生軟體開發與最佳實踐","CSIC30160","3.00","黃俊龍、曾建超"
"1122_535600","論文研討","CSIC30115","0.00","邱維辰"
"1122_535601","個別研究","CSIC30019","1.00","網工所"
"1122_535602","網路安全","CSIC30093","3.00","謝續平"
"1122_535603","網路程式設計","CSIC30091","3.00","吳毅成"
"1122_535604","可程式化網路交換機","CSIC30031","3.00","王協源"
"1122_535605","網路安全實務-攻擊與防禦","CSIC30094","3.00","吳育松"
"1122_535606","物聯網軟體基地台設計與實作","CSIC30080","3.00","許騰尹"
"1122_535608","密碼工程","CSIC30040","3.00","謝致仁"
"1122_535650","個別研究","CSIC30019","1.00","多媒體所"
"1122_535651","電腦視覺","CSIC30140","3.00","林奕成"
"1122_535652","圖形識別","CSIC30034","3.00","林彥宇"
"1122_535653","創業實務","CSIC30026","3.00","陳志成、謝志鴻"
"1122_535654","電腦動畫與特效","CSIC30142","3.00","林文杰"
"1122_535655","即時顯像技術","CSIC30030","3.00","施仁忠"
"1122_535656","XR跨域專題","CSIC30006","3.00","莊榮宏、謝啟民、張宏宇"
"1122_535657","分群法","CSIC30025","3.00","王才沛"
"1122_535700","數據科學系列演講","CSDS30007","0.00","吳毅成"
"1122_535701","個別研究","CSDS30001","1.00","數據所"
"1122_535702","資料探勘","CSDS30009","3.00","顏安孜"
"1122_535703","數值軟體開發","CSDS30003","3.00","陳永昱"
"1122_535900","書報討論","STST30018","0.00","陳俊豪"
"1122_535901","學位論文研究","STST30014","0.00","半導體所"
"1122_535902","半導體物理及元件(一)","STST30009","3.00","吳添立"
"1122_535903","太陽光電科技導論","STST30031","3.00","唐奈歐"
"1122_535904","射頻通訊系統放大器設計概論","STST30015","3.00","許恒通"
"1122_535905","二維電子材料與系統導論","STST30032","3.00","葉勝玄"
"1122_535906","數位信號處理超大型積體電路","STST30017","3.00","管延城"
"1122_535907","自旋電子學概論","STST30037","3.00","阿圖爾Artur Useinov"
"1122_535908","記憶體電路及系統設計","STST30020","3.00","黃柏蒼"
"1122_535909","More Than Moore 元件","STST30034","3.00","林群雄"
"1122_535910","材料測試分析技術原理與應用","STST30035","3.00","蘇育陞"
"1122_535911","元件輻射效應概論","STST30036","3.00","鍾錦翰"
"1122_535912","電子封裝材料破壞學與失效概論","STST30041","3.00","陳俊豪"
"1122_535950","學位論文研究","STVS30005","3.00","半導體境外"
"1122_535951","封裝技術與設備","STVS30012","3.00","陳俊豪"
"1122_535952","薄膜技術","STVS30008","3.00","Quang Duy Dao"
"1122_535953","半導體製造技術導論","STVS30003","3.00","Pham Nguyen Hai"
"1122_535954","微電子積體電路製程","STVS30007","3.00","鍾錦翰"
"1122_536070","太空系統整合","ENSS30008","3.00","魏世昕"
"1122_536071","複雜系統專案管理","ENSS30009","3.00",NULL
"1122_536072","航太結構分析","ENSS30010","3.00","金大仁"
"1122_536073","電腦輔助光學設計實務","ENSS30012","3.00","方怡欽"
"1122_536074","書報討論(二)","ENSS30007","0.00",NULL
"1122_536075","太空通訊導論","ENSS30011","3.00",NULL
"1122_536076","精密光學系統設計","ENSS30013","3.00","方怡欽"
"1122_536077","人因工程","ENSS30014","3.00",NULL
"1122_536100","數位控制系統","ENME30017","3.00","鄭泗東"
"1122_536101","半導體製程設備與技術","ENME30003","3.00","黃正昇、傅本然"
"1122_536102","感測器原理與量測系統","ENME20009","3.00","陳宗麟"
"1122_536103","波動力學","ENME30028","3.00","尹慶中"
"1122_536104","可靠度工程","ENME30004","3.00","張起明"
"1122_536105","機器人學：多軸旋翼機","ENME30026","3.00","程登湖"
"1122_536107","工程光學 (一)","ENME30009","3.00","黃正昇"
"1122_536108","智慧型材料與奈微米元件","ENME30018","3.00","鍾添淦"
"1122_536109","有限單元與塑性加工","ENME30023","3.00","洪景華"
"1122_536111","最佳設計","ENME30021","3.00","林聰穎"
"1122_536112","熱傳導與熱輻射","ENME30031","3.00","張瑞永"
"1122_536113","衛星姿態判定與控制","ENME30041","3.00","詹英文"
"1122_536114","衛星機械系統設計","ENME30040","3.00","郭添全"
"1122_536115","熱對流","ENME30030","3.00","劉耀先"
"1122_536116","書報討論(二)","ENME30020","0.00","陳慶耀"
"1122_536117","應用生物力學","ENME30061","3.00","楊秉祥"
"1122_536118","燃燒學概論","ENME30033","3.00","廖英皓"
"1122_536119","有限元素法之進階應用","ENME30059","3.00","鄭文雅"
"1122_536120","影像分析與應用","ENME30064","3.00","蔡佳宏"
"1122_536121","掃描探針技術導論","ENME30016","3.00","洪紹剛"
"1122_536200","環境水文地質學","ENCV30049","3.00","單信瑜"
"1122_536201","BIM技術與應用","ENCV30002","3.00","高明秀"
"1122_536202","工程專案管理實務","ENCV30021","3.00","黃世昌"
"1122_536203","地理資訊系統","ENCV30008","3.00","史天元"
"1122_536204","結構防震系統","ENCV30050","3.00","王彥博"
"1122_536205","水資源規劃","ENCV30038","3.00","張良正"
"1122_536206","地物探測與資料分析","ENCV30011","3.00","林志平"
"1122_536207","人工智慧在土木工程之應用","ENCV30003","3.00","洪士林"
"1122_536208","渠道水力學","ENCV30043","3.00","楊尊華"
"1122_536209","測量及空間資訊專題討論 (二)","ENCV30044","1.00","黃金維"
"1122_536210","研究所專題討論(二)","ENCV30085","1.00","林子剛"
"1122_536211","大地工程專題討論(二)","ENCV30016","1.00","陳賢榮"
"1122_536212","工程成本管理","ENCV30022","3.00","王維志"
"1122_536213","應用工程地質","ENCV30029","3.00","羅佳明"
"1122_536214","訊號處理與頻譜分析","ENCV30059","3.00","林子剛"
"1122_536215","地質災害多元監測法","ENCV30013","3.00","洪偉嘉"
"1122_536216","海岸過程","ENCV30041","3.00","張憲國"
"1122_536217","房屋結構設計","ENCV30031","3.00","劉俊秀"
"1122_536218","高科技廠房設施營建管理","ENCV30077","3.00","曾仁杰、莊子壽"
"1122_536219","高等鋼結構","ENCV30075","3.00","陳垂欣"
"1122_536220","有限元素法","ENCV30034","3.00","楊子儀"
"1122_536221","深開挖分析與設計","ENCV30042","3.00","謝旭昇"
"1122_536222","公共建設投資理論與實務","ENCV30005","3.00","黃玉霖"
"1122_536223","個別研究","ENCV30004","1.00","土木系"
"1122_536224","地盤材料構成式","ENCV30091","3.00","陳賢榮"
"1122_536225","固體中的波傳播","ENCV30086","3.00","潘爾年"
"1122_536226","工程碳足跡與零碳建築設計","ENCV30087","3.00","張又升"
"1122_536227","地基改良","ENCV30092","3.00","楊德忠"
"1122_536300","書報討論","ENMS30026","0.00","林御專"
